transaction_id,item_description,transaction_type,merchant
24557,transfer Netflix,transfer,Netflix
24558,purchase Walmart,purchase,Walmart
24559,purchase Amazon,purchase,Amazon
24560,withdrawal Online Service,withdrawal,Online Service
24561,transfer Starbucks,transfer,Starbucks
24562,withdrawal Local Store,withdrawal,Local Store
24563,withdrawal Local Store,withdrawal,Local Store
24564,purchase Netflix,purchase,Netflix
24565,purchase Shell,purchase,Shell
24566,transfer Netflix,transfer,Netflix
24567,transfer Netflix,transfer,Netflix
24568,withdrawal Netflix,withdrawal,Netflix
24569,purchase Local Store,purchase,Local Store
24570,transfer Walmart,transfer,Walmart
24571,withdrawal Local Store,withdrawal,Local Store
24572,transfer Shell,transfer,Shell
24573,withdrawal Starbucks,withdrawal,Starbucks
24574,transfer Walmart,transfer,Walmart
24575,transfer Walmart,transfer,Walmart
24576,withdrawal Local Store,withdrawal,Local Store
24577,purchase Online Service,purchase,Online Service
24578,transfer Walmart,transfer,Walmart
24579,transfer Local Store,transfer,Local Store
24580,withdrawal Online Service,withdrawal,Online Service
24581,withdrawal Netflix,withdrawal,Netflix
24582,transfer Starbucks,transfer,Starbucks
24583,transfer Amazon,transfer,Amazon
24584,transfer Starbucks,transfer,Starbucks
24585,purchase Online Service,purchase,Online Service
24586,purchase Shell,purchase,Shell
24587,withdrawal Netflix,withdrawal,Netflix
24588,transfer Netflix,transfer,Netflix
24589,purchase Amazon,purchase,Amazon
24590,withdrawal Local Store,withdrawal,Local Store
24591,purchase Amazon,purchase,Amazon
24592,transfer Starbucks,transfer,Starbucks
24593,transfer Walmart,transfer,Walmart
24594,purchase Local Store,purchase,Local Store
24595,purchase Starbucks,purchase,Starbucks
24596,withdrawal Online Service,withdrawal,Online Service
24597,purchase Walmart,purchase,Walmart
24598,purchase Amazon,purchase,Amazon
24599,transfer Local Store,transfer,Local Store
24600,purchase Walmart,purchase,Walmart
24601,withdrawal Local Store,withdrawal,Local Store
24602,purchase Shell,purchase,Shell
24603,purchase Walmart,purchase,Walmart
24604,purchase Amazon,purchase,Amazon
24605,withdrawal Local Store,withdrawal,Local Store
24606,withdrawal Starbucks,withdrawal,Starbucks
24607,transfer Amazon,transfer,Amazon
24608,transfer Starbucks,transfer,Starbucks
24609,purchase Local Store,purchase,Local Store
24610,transfer Local Store,transfer,Local Store
24611,transfer Local Store,transfer,Local Store
24612,withdrawal Shell,withdrawal,Shell
24613,purchase Shell,purchase,Shell
24614,purchase Walmart,purchase,Walmart
24615,transfer Local Store,transfer,Local Store
24616,withdrawal Amazon,withdrawal,Amazon
24617,transfer Starbucks,transfer,Starbucks
24618,transfer Walmart,transfer,Walmart
24619,withdrawal Starbucks,withdrawal,Starbucks
24620,purchase Netflix,purchase,Netflix
24621,transfer Online Service,transfer,Online Service
24622,withdrawal Walmart,withdrawal,Walmart
24623,transfer Netflix,transfer,Netflix
24624,transfer Starbucks,transfer,Starbucks
24625,purchase Walmart,purchase,Walmart
24626,purchase Amazon,purchase,Amazon
24627,withdrawal Online Service,withdrawal,Online Service
24628,purchase Walmart,purchase,Walmart
24629,transfer Online Service,transfer,Online Service
24630,withdrawal Starbucks,withdrawal,Starbucks
24631,withdrawal Online Service,withdrawal,Online Service
24632,withdrawal Shell,withdrawal,Shell
24633,purchase Shell,purchase,Shell
24634,purchase Walmart,purchase,Walmart
24635,purchase Amazon,purchase,Amazon
24636,withdrawal Shell,withdrawal,Shell
24637,transfer Online Service,transfer,Online Service
24638,purchase Shell,purchase,Shell
24639,purchase Local Store,purchase,Local Store
24640,purchase Amazon,purchase,Amazon
24641,purchase Netflix,purchase,Netflix
24642,transfer Netflix,transfer,Netflix
24643,purchase Walmart,purchase,Walmart
24644,withdrawal Starbucks,withdrawal,Starbucks
24645,transfer Starbucks,transfer,Starbucks
24646,withdrawal Walmart,withdrawal,Walmart
24647,withdrawal Shell,withdrawal,Shell
24648,purchase Online Service,purchase,Online Service
24649,purchase Amazon,purchase,Amazon
24650,purchase Starbucks,purchase,Starbucks
24651,purchase Amazon,purchase,Amazon
24652,purchase Starbucks,purchase,Starbucks
24653,purchase Netflix,purchase,Netflix
24654,transfer Shell,transfer,Shell
24655,transfer Shell,transfer,Shell
24656,transfer Online Service,transfer,Online Service
24657,purchase Local Store,purchase,Local Store
24658,withdrawal Online Service,withdrawal,Online Service
24659,withdrawal Amazon,withdrawal,Amazon
24660,withdrawal Online Service,withdrawal,Online Service
24661,purchase Walmart,purchase,Walmart
24662,transfer Amazon,transfer,Amazon
24663,transfer Local Store,transfer,Local Store
24664,withdrawal Local Store,withdrawal,Local Store
24665,withdrawal Local Store,withdrawal,Local Store
24666,transfer Local Store,transfer,Local Store
24667,transfer Walmart,transfer,Walmart
24668,purchase Starbucks,purchase,Starbucks
24669,transfer Starbucks,transfer,Starbucks
24670,transfer Walmart,transfer,Walmart
24671,purchase Shell,purchase,Shell
24672,withdrawal Online Service,withdrawal,Online Service
24673,withdrawal Netflix,withdrawal,Netflix
24674,transfer Walmart,transfer,Walmart
24675,withdrawal Amazon,withdrawal,Amazon
24676,withdrawal Local Store,withdrawal,Local Store
24677,purchase Local Store,purchase,Local Store
24678,purchase Amazon,purchase,Amazon
24679,transfer Starbucks,transfer,Starbucks
24680,transfer Online Service,transfer,Online Service
24681,purchase Starbucks,purchase,Starbucks
24682,purchase Netflix,purchase,Netflix
24683,purchase Starbucks,purchase,Starbucks
24684,transfer Local Store,transfer,Local Store
24685,withdrawal Online Service,withdrawal,Online Service
24686,transfer Walmart,transfer,Walmart
24687,transfer Online Service,transfer,Online Service
24688,withdrawal Local Store,withdrawal,Local Store
24689,transfer Starbucks,transfer,Starbucks
24690,transfer Shell,transfer,Shell
24691,withdrawal Walmart,withdrawal,Walmart
24692,purchase Online Service,purchase,Online Service
24693,withdrawal Starbucks,withdrawal,Starbucks
24694,withdrawal Shell,withdrawal,Shell
24695,transfer Starbucks,transfer,Starbucks
24696,purchase Shell,purchase,Shell
24697,purchase Walmart,purchase,Walmart
24698,transfer Walmart,transfer,Walmart
24699,purchase Starbucks,purchase,Starbucks
24700,transfer Local Store,transfer,Local Store
24701,transfer Starbucks,transfer,Starbucks
24702,transfer Walmart,transfer,Walmart
24703,purchase Walmart,purchase,Walmart
24704,transfer Netflix,transfer,Netflix
24705,withdrawal Netflix,withdrawal,Netflix
24706,transfer Amazon,transfer,Amazon
24707,purchase Amazon,purchase,Amazon
24708,withdrawal Walmart,withdrawal,Walmart
24709,purchase Starbucks,purchase,Starbucks
24710,withdrawal Walmart,withdrawal,Walmart
24711,purchase Local Store,purchase,Local Store
24712,withdrawal Walmart,withdrawal,Walmart
24713,transfer Starbucks,transfer,Starbucks
24714,transfer Netflix,transfer,Netflix
24715,transfer Amazon,transfer,Amazon
24716,transfer Starbucks,transfer,Starbucks
24717,withdrawal Shell,withdrawal,Shell
24718,purchase Walmart,purchase,Walmart
24719,purchase Shell,purchase,Shell
24720,withdrawal Starbucks,withdrawal,Starbucks
24721,purchase Local Store,purchase,Local Store
24722,transfer Netflix,transfer,Netflix
24723,withdrawal Walmart,withdrawal,Walmart
24724,withdrawal Amazon,withdrawal,Amazon
24725,transfer Starbucks,transfer,Starbucks
24726,transfer Amazon,transfer,Amazon
24727,withdrawal Amazon,withdrawal,Amazon
24728,transfer Walmart,transfer,Walmart
24729,transfer Online Service,transfer,Online Service
24730,purchase Shell,purchase,Shell
24731,withdrawal Walmart,withdrawal,Walmart
24732,transfer Shell,transfer,Shell
24733,withdrawal Online Service,withdrawal,Online Service
24734,withdrawal Local Store,withdrawal,Local Store
24735,withdrawal Local Store,withdrawal,Local Store
24736,transfer Starbucks,transfer,Starbucks
24737,withdrawal Local Store,withdrawal,Local Store
24738,purchase Starbucks,purchase,Starbucks
24739,transfer Starbucks,transfer,Starbucks
24740,transfer Netflix,transfer,Netflix
24741,withdrawal Starbucks,withdrawal,Starbucks
24742,transfer Local Store,transfer,Local Store
24743,purchase Shell,purchase,Shell
24744,purchase Online Service,purchase,Online Service
24745,purchase Walmart,purchase,Walmart
24746,purchase Walmart,purchase,Walmart
24747,transfer Walmart,transfer,Walmart
24748,transfer Starbucks,transfer,Starbucks
24749,withdrawal Walmart,withdrawal,Walmart
24750,withdrawal Shell,withdrawal,Shell
24751,transfer Walmart,transfer,Walmart
24752,withdrawal Shell,withdrawal,Shell
24753,transfer Shell,transfer,Shell
24754,transfer Shell,transfer,Shell
24755,withdrawal Netflix,withdrawal,Netflix
24756,transfer Netflix,transfer,Netflix
24757,withdrawal Netflix,withdrawal,Netflix
24758,withdrawal Amazon,withdrawal,Amazon
24759,transfer Local Store,transfer,Local Store
24760,withdrawal Shell,withdrawal,Shell
24761,withdrawal Online Service,withdrawal,Online Service
24762,transfer Amazon,transfer,Amazon
24763,purchase Shell,purchase,Shell
24764,purchase Amazon,purchase,Amazon
24765,purchase Shell,purchase,Shell
24766,withdrawal Walmart,withdrawal,Walmart
24767,withdrawal Online Service,withdrawal,Online Service
24768,purchase Starbucks,purchase,Starbucks
24769,transfer Shell,transfer,Shell
24770,withdrawal Walmart,withdrawal,Walmart
24771,purchase Online Service,purchase,Online Service
24772,transfer Online Service,transfer,Online Service
24773,purchase Local Store,purchase,Local Store
24774,purchase Shell,purchase,Shell
24775,withdrawal Online Service,withdrawal,Online Service
24776,withdrawal Netflix,withdrawal,Netflix
24777,transfer Online Service,transfer,Online Service
24778,withdrawal Starbucks,withdrawal,Starbucks
24779,purchase Walmart,purchase,Walmart
24780,transfer Walmart,transfer,Walmart
24781,transfer Walmart,transfer,Walmart
24782,purchase Amazon,purchase,Amazon
24783,purchase Amazon,purchase,Amazon
24784,purchase Amazon,purchase,Amazon
24785,transfer Starbucks,transfer,Starbucks
24786,transfer Online Service,transfer,Online Service
24787,purchase Shell,purchase,Shell
24788,withdrawal Starbucks,withdrawal,Starbucks
24789,transfer Starbucks,transfer,Starbucks
24790,transfer Netflix,transfer,Netflix
24791,transfer Local Store,transfer,Local Store
24792,purchase Netflix,purchase,Netflix
24793,withdrawal Starbucks,withdrawal,Starbucks
24794,withdrawal Starbucks,withdrawal,Starbucks
24795,purchase Walmart,purchase,Walmart
24796,withdrawal Walmart,withdrawal,Walmart
24797,withdrawal Amazon,withdrawal,Amazon
24798,purchase Walmart,purchase,Walmart
24799,withdrawal Starbucks,withdrawal,Starbucks
24800,purchase Online Service,purchase,Online Service
24801,withdrawal Shell,withdrawal,Shell
24802,transfer Shell,transfer,Shell
24803,withdrawal Starbucks,withdrawal,Starbucks
24804,transfer Local Store,transfer,Local Store
24805,withdrawal Netflix,withdrawal,Netflix
24806,withdrawal Starbucks,withdrawal,Starbucks
24807,transfer Walmart,transfer,Walmart
24808,transfer Walmart,transfer,Walmart
24809,transfer Walmart,transfer,Walmart
24810,withdrawal Amazon,withdrawal,Amazon
24811,transfer Local Store,transfer,Local Store
24812,withdrawal Local Store,withdrawal,Local Store
24813,withdrawal Online Service,withdrawal,Online Service
24814,purchase Walmart,purchase,Walmart
24815,withdrawal Online Service,withdrawal,Online Service
24816,transfer Starbucks,transfer,Starbucks
24817,transfer Online Service,transfer,Online Service
24818,purchase Walmart,purchase,Walmart
24819,transfer Online Service,transfer,Online Service
24820,withdrawal Netflix,withdrawal,Netflix
24821,withdrawal Local Store,withdrawal,Local Store
24822,withdrawal Amazon,withdrawal,Amazon
24823,purchase Amazon,purchase,Amazon
24824,transfer Netflix,transfer,Netflix
24825,purchase Starbucks,purchase,Starbucks
24826,withdrawal Walmart,withdrawal,Walmart
24827,withdrawal Online Service,withdrawal,Online Service
24828,purchase Starbucks,purchase,Starbucks
24829,withdrawal Walmart,withdrawal,Walmart
24830,transfer Local Store,transfer,Local Store
24831,withdrawal Amazon,withdrawal,Amazon
24832,transfer Starbucks,transfer,Starbucks
24833,withdrawal Netflix,withdrawal,Netflix
24834,purchase Local Store,purchase,Local Store
24835,transfer Amazon,transfer,Amazon
24836,transfer Amazon,transfer,Amazon
24837,purchase Starbucks,purchase,Starbucks
24838,withdrawal Shell,withdrawal,Shell
24839,transfer Online Service,transfer,Online Service
24840,withdrawal Amazon,withdrawal,Amazon
24841,purchase Amazon,purchase,Amazon
24842,purchase Netflix,purchase,Netflix
24843,purchase Amazon,purchase,Amazon
24844,purchase Local Store,purchase,Local Store
24845,transfer Amazon,transfer,Amazon
24846,withdrawal Starbucks,withdrawal,Starbucks
24847,purchase Local Store,purchase,Local Store
24848,withdrawal Online Service,withdrawal,Online Service
24849,withdrawal Walmart,withdrawal,Walmart
24850,withdrawal Shell,withdrawal,Shell
24851,purchase Starbucks,purchase,Starbucks
24852,transfer Netflix,transfer,Netflix
24853,purchase Online Service,purchase,Online Service
24854,purchase Shell,purchase,Shell
24855,transfer Online Service,transfer,Online Service
24856,withdrawal Online Service,withdrawal,Online Service
24857,withdrawal Walmart,withdrawal,Walmart
24858,transfer Walmart,transfer,Walmart
24859,transfer Walmart,transfer,Walmart
24860,purchase Shell,purchase,Shell
24861,purchase Online Service,purchase,Online Service
24862,withdrawal Amazon,withdrawal,Amazon
24863,transfer Local Store,transfer,Local Store
24864,withdrawal Online Service,withdrawal,Online Service
24865,transfer Starbucks,transfer,Starbucks
24866,withdrawal Netflix,withdrawal,Netflix
24867,purchase Shell,purchase,Shell
24868,transfer Amazon,transfer,Amazon
24869,transfer Starbucks,transfer,Starbucks
24870,transfer Amazon,transfer,Amazon
24871,purchase Shell,purchase,Shell
24872,purchase Shell,purchase,Shell
24873,withdrawal Online Service,withdrawal,Online Service
24874,withdrawal Local Store,withdrawal,Local Store
24875,transfer Amazon,transfer,Amazon
24876,transfer Local Store,transfer,Local Store
24877,withdrawal Online Service,withdrawal,Online Service
24878,purchase Online Service,purchase,Online Service
24879,withdrawal Online Service,withdrawal,Online Service
24880,purchase Starbucks,purchase,Starbucks
24881,withdrawal Online Service,withdrawal,Online Service
24882,withdrawal Online Service,withdrawal,Online Service
24883,transfer Shell,transfer,Shell
24884,transfer Local Store,transfer,Local Store
24885,purchase Local Store,purchase,Local Store
24886,purchase Starbucks,purchase,Starbucks
24887,transfer Amazon,transfer,Amazon
24888,purchase Local Store,purchase,Local Store
24889,withdrawal Starbucks,withdrawal,Starbucks
24890,purchase Local Store,purchase,Local Store
24891,purchase Online Service,purchase,Online Service
24892,transfer Walmart,transfer,Walmart
24893,withdrawal Shell,withdrawal,Shell
24894,purchase Starbucks,purchase,Starbucks
24895,transfer Netflix,transfer,Netflix
24896,withdrawal Shell,withdrawal,Shell
24897,transfer Walmart,transfer,Walmart
24898,transfer Online Service,transfer,Online Service
24899,withdrawal Shell,withdrawal,Shell
24900,transfer Online Service,transfer,Online Service
24901,withdrawal Online Service,withdrawal,Online Service
24902,withdrawal Walmart,withdrawal,Walmart
24903,withdrawal Local Store,withdrawal,Local Store
24904,withdrawal Amazon,withdrawal,Amazon
24905,transfer Online Service,transfer,Online Service
24906,withdrawal Netflix,withdrawal,Netflix
24907,withdrawal Amazon,withdrawal,Amazon
24908,transfer Netflix,transfer,Netflix
24909,transfer Netflix,transfer,Netflix
24910,purchase Local Store,purchase,Local Store
24911,transfer Online Service,transfer,Online Service
24912,purchase Starbucks,purchase,Starbucks
24913,purchase Walmart,purchase,Walmart
24914,withdrawal Local Store,withdrawal,Local Store
24915,withdrawal Online Service,withdrawal,Online Service
24916,withdrawal Netflix,withdrawal,Netflix
